Thepa	Ambtr	Aquco	Mimgu	Medtr	Nelnu	Soltu	Solly	Vitvi	Theca	Frave	Carpa	Arath	Glyma	Poptr
2	3	3	7	2	2	5	6	1	2	2	2	2	7	9
1	1	0	0	2	2	1	1	1	2	2	0	1	3	2
1	1	1	1	2	1	2	1	1	1	1	1	1	4	3
2	1	2	2	2	2	3	2	2	2	2	2	2	4	4
1	1	1	1	1	1	2	1	1	1	1	0	1	1	2
0	1	0	1	0	0	0	1	1	0	0	0	0	0	0
3	2	3	2	2	2	4	3	2	2	2	1	3	4	3
0	1	1	1	1	0	2	1	1	2	1	1	0	1	2
1	1	1	2	2	1	2	1	1	1	2	1	1	8	2
3	1	1	1	3	2	1	2	1	1	2	4	3	5	3
1	1	0	0	1	0	0	0	1	0	2	1	1	1	0
1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
1	1	1	2	1	1	2	1	1	1	1	1	1	2	1
3	1	1	1	4	2	2	2	1	1	1	1	3	11	7
1	1	0	1	2	2	3	2	0	2	2	1	1	8	5
3	1	3	2	3	2	3	3	1	2	3	2	3	4	3
1	1	2	1	1	1	1	1	1	1	1	1	1	4	2
1	1	1	0	0	0	0	0	0	1	1	1	1	1	2
0	1	1	1	1	1	1	1	1	1	1	1	0	2	1
1	1	1	1	0	1	2	1	1	1	1	0	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	3	2
1	1	1	1	2	1	1	1	1	2	1	1	1	3	3
1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
1	1	2	1	4	1	1	1	1	1	1	1	2	4	1
2	2	1	2	1	1	1	3	4	2	2	2	2	5	3
1	2	1	2	1	1	2	1	1	1	1	1	1	2	1
2	2	1	2	0	1	3	2	1	1	1	1	2	0	2
1	1	1	1	0	0	1	1	1	2	2	1	1	0	3
1	1	1	1	0	1	5	4	1	1	1	1	1	2	2
1	1	0	2	1	0	1	1	1	1	1	1	1	2	1
2	1	2	1	3	1	2	2	3	3	2	2	3	5	5
2	1	1	1	0	1	0	1	2	1	1	1	2	2	1
3	1	2	3	1	2	1	1	2	1	0	2	4	4	3
2	1	1	2	5	2	1	1	1	1	1	1	2	4	3
1	1	1	1	1	1	2	1	1	1	1	1	1	3	1
2	2	1	2	1	1	1	1	1	1	1	0	2	3	1
1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	2	3	3	4	2	3	2	3	3	3	2	5	4
2	2	3	2	1	3	4	3	1	1	3	2	2	6	3
2	2	2	2	2	3	2	2	2	3	2	2	2	6	3
1	1	2	1	0	1	2	2	1	2	2	1	1	4	2
2	1	1	1	2	1	1	1	1	1	1	1	2	2	2
2	2	3	1	3	1	1	1	2	1	1	3	2	1	3
1	1	1	2	0	1	0	0	0	1	1	1	1	1	1
1	3	3	2	1	1	0	1	3	3	4	1	1	2	2
1	1	1	1	0	1	0	2	1	1	1	2	1	1	1
1	1	1	1	1	1	0	2	1	1	1	1	1	2	1
1	1	1	1	2	0	2	1	1	1	1	1	1	3	2
1	1	1	2	2	1	1	1	2	1	1	1	1	5	2
2	2	1	1	1	1	2	2	1	2	3	1	2	4	3
1	1	1	0	0	1	1	1	1	2	1	1	1	3	2
2	1	2	2	0	1	2	2	1	1	1	0	1	4	4
1	1	1	2	1	1	1	1	1	1	1	1	1	5	2
1	2	2	7	0	1	6	5	1	1	2	1	1	3	4
1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	2	1	2	1	1	2	7	5
1	1	1	1	0	1	0	1	1	1	1	1	1	2	2
1	1	1	1	1	1	1	1	2	1	1	1	1	3	2
4	1	2	8	2	1	7	3	2	4	3	3	5	3	3
1	1	1	1	2	1	1	1	1	1	1	1	1	3	3
0	1	0	1	0	2	1	1	0	0	0	0	0	0	1
1	1	1	1	1	1	1	1	0	1	1	1	1	2	2
1	1	2	1	1	1	0	1	2	1	1	1	1	2	2
1	1	1	1	1	1	0	1	1	1	1	1	1	2	1
1	1	1	2	1	0	1	1	1	1	1	1	2	2	1
3	3	4	4	6	3	3	3	6	5	3	3	3	16	10
1	2	1	1	1	1	2	1	1	1	1	2	1	3	3
1	1	2	1	0	1	0	1	1	1	1	1	1	1	1
1	1	2	1	0	1	2	1	1	1	2	1	1	1	3
1	2	2	1	1	4	2	1	2	2	2	1	1	2	2
1	1	2	2	1	1	0	1	1	1	1	1	1	2	1
1	1	2	2	0	0	2	1	1	1	0	1	1	3	2
0	1	0	0	0	0	0	0	1	0	0	0	0	0	3
1	2	2	2	1	3	2	3	2	1	3	1	1	3	1
1	1	1	1	1	1	2	1	1	1	1	2	1	2	1
2	1	1	2	2	4	2	2	2	2	3	1	2	4	3
1	1	2	1	0	2	0	1	1	1	0	1	1	1	2
1	1	1	1	2	1	2	2	1	1	1	1	1	2	2
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3	1	1	1	1	2	2	2	1	2	1	1	2	2	1
4	2	4	4	3	3	4	4	1	4	4	3	4	13	9
7	1	7	11	4	6	14	7	2	4	3	6	8	8	6
0	1	1	2	1	0	0	1	1	1	1	1	0	0	2
2	1	2	1	1	2	1	1	0	1	1	1	2	3	2
1	1	1	2	2	1	2	2	1	2	1	2	1	4	1
1	1	1	1	1	2	1	1	1	1	1	1	1	2	2
1	1	1	1	1	1	2	1	1	1	1	1	1	2	1
1	1	1	1	0	1	1	1	1	1	1	1	1	2	1
1	1	1	2	2	1	0	2	0	1	1	1	1	3	3
1	1	1	1	1	2	0	1	1	1	1	2	1	5	2
2	1	2	4	2	1	1	1	2	1	1	2	2	6	3
0	1	3	0	2	1	0	0	1	1	1	1	0	0	2
1	1	1	1	0	0	1	2	1	1	1	1	1	2	1
1	1	1	1	1	1	0	3	1	1	1	1	1	2	2
2	1	1	2	3	1	3	1	1	1	1	2	2	2	4
1	1	1	3	2	1	5	2	2	2	2	2	1	4	3
1	1	1	1	0	1	2	1	1	1	0	1	1	2	1
1	1	0	1	2	1	0	1	1	1	1	0	0	0	1
1	1	2	1	1	0	1	1	1	1	1	1	1	4	2
1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
3	2	3	3	2	3	2	3	2	3	3	2	3	6	4
2	2	1	5	3	1	3	3	2	3	1	1	2	10	3
1	1	1	1	1	1	1	1	0	1	1	1	1	2	2
1	1	1	1	2	2	1	2	1	1	1	1	1	2	1
1	1	1	1	0	1	1	1	1	1	1	1	1	2	1
1	1	1	1	1	1	2	1	1	1	1	1	1	2	1
0	1	2	1	0	1	1	1	1	1	1	0	0	2	1
1	1	2	3	1	1	2	2	0	1	1	1	1	4	2
0	1	1	1	1	1	0	0	1	1	1	1	0	2	2
1	1	1	1	1	1	0	2	2	1	2	1	1	0	0
2	1	0	2	0	1	2	2	2	2	2	1	2	3	5
1	1	2	1	4	1	1	1	1	1	1	1	1	1	2
2	1	0	2	2	1	2	2	0	1	1	1	2	3	2
1	1	2	3	1	1	1	2	1	1	1	1	1	1	1
3	1	1	1	0	0	2	1	0	2	1	1	4	2	4
1	1	0	1	1	0	2	1	1	1	0	0	1	2	5
3	1	1	1	1	0	1	2	2	1	2	0	3	3	1
1	1	2	1	2	2	1	1	1	1	1	1	1	2	1
1	1	2	1	1	1	1	1	2	1	0	1	1	3	1
2	2	1	2	0	1	2	1	1	1	1	1	2	2	3
1	1	3	1	1	1	2	2	1	1	1	1	1	5	2
1	1	1	1	1	2	1	1	1	1	1	1	1	2	1
0	1	2	2	0	1	2	1	2	1	1	1	0	2	3
1	1	0	1	0	1	0	1	1	1	1	1	1	4	2
1	1	1	1	1	1	2	1	1	1	1	1	1	2	1
2	1	1	1	0	2	2	1	1	1	1	1	2	3	2
2	1	3	1	0	1	3	1	1	0	1	1	2	1	1
3	1	4	1	2	1	3	2	1	1	1	1	2	2	5
1	1	1	1	0	2	3	1	2	1	1	1	1	2	2
0	1	1	0	0	1	0	1	1	1	0	0	0	0	1
1	1	1	1	1	1	1	1	1	1	1	1	1	2	2
2	1	3	1	0	1	2	1	1	1	1	0	2	1	1
1	1	1	1	2	1	2	1	1	2	1	1	1	3	1
2	1	1	2	2	1	1	1	1	1	1	1	2	4	2
1	1	2	2	1	2	2	3	2	1	1	1	1	5	1
1	1	1	1	0	1	1	1	1	1	0	1	1	1	1
1	1	1	1	1	1	1	1	0	1	1	1	1	2	1
1	1	1	1	1	0	1	1	1	1	1	1	1	2	2
0	1	1	4	1	2	1	1	2	1	1	1	0	2	2
1	1	1	2	2	2	3	1	0	1	1	1	1	7	5
1	1	1	1	0	1	0	1	1	1	1	1	1	2	2
1	1	1	1	1	1	3	1	1	1	1	0	1	1	1
1	1	1	0	1	1	1	1	0	1	1	1	1	1	1
1	1	1	2	2	1	0	1	1	1	2	1	1	1	1
1	2	1	1	1	2	1	1	1	1	1	1	2	2	2
0	1	1	2	1	0	1	1	1	1	2	0	0	1	2
1	1	1	1	0	0	1	1	1	1	1	1	1	3	1
3	1	1	1	2	1	1	1	1	1	0	1	3	2	2
2	1	1	1	3	2	1	1	1	1	1	1	2	5	2
1	1	1	1	0	1	1	1	1	1	1	1	1	2	4
1	1	1	2	2	1	3	1	1	1	1	1	1	2	5
1	1	1	1	0	1	2	1	1	2	0	2	1	1	5
1	1	3	3	1	1	2	1	0	1	2	1	1	2	1
2	1	1	2	1	1	1	1	1	1	0	2	1	3	1
2	1	2	4	3	1	3	1	1	1	1	1	2	8	2
1	2	1	1	1	1	1	1	1	1	1	1	1	1	2
2	1	1	1	0	1	1	1	1	1	1	1	2	5	1
1	1	1	2	1	2	1	1	2	1	1	0	1	6	2
1	1	2	1	0	1	2	1	1	1	1	1	1	1	2
1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
4	1	2	1	2	2	2	2	1	1	1	1	4	3	3
1	1	1	1	2	1	1	1	1	1	1	1	1	2	1
1	1	2	1	1	2	0	1	1	1	1	1	1	12	3
1	1	1	1	0	1	1	1	1	2	1	1	1	2	2
1	1	1	1	1	1	2	2	0	1	1	1	1	2	2
1	1	1	2	1	2	2	1	2	1	2	1	1	1	1
1	1	1	1	1	1	2	1	1	1	1	1	1	1	2
1	1	2	1	1	2	2	3	1	1	1	1	1	5	1
5	1	1	1	1	1	4	2	1	1	1	1	3	2	1
1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
5	1	1	11	6	0	2	0	0	2	4	1	4	9	4
2	1	1	1	2	2	1	1	1	1	1	1	2	5	2
1	1	2	1	0	1	1	1	1	1	1	2	1	2	1
1	2	1	1	1	1	1	1	1	1	1	1	1	2	1
1	1	1	1	1	2	2	1	2	1	1	1	1	4	1
2	2	2	3	1	3	3	3	2	1	2	1	2	5	3
1	1	1	1	0	1	2	1	1	1	1	1	1	1	2
1	1	2	1	0	2	2	1	1	1	1	1	1	2	1
1	1	1	3	1	2	1	1	3	1	2	1	1	4	3
1	2	1	1	0	2	1	1	1	1	0	1	1	1	1
1	1	1	1	3	1	1	1	1	1	1	1	1	4	3
1	1	1	2	0	1	2	2	1	1	0	1	1	2	1
4	1	1	2	0	2	2	2	2	3	1	1	3	3	3
5	1	2	3	8	2	4	4	1	3	5	4	4	12	6
2	1	2	1	0	2	2	1	1	1	1	1	2	2	3
0	1	2	2	1	1	2	2	0	0	1	0	0	2	2
0	1	1	0	0	1	2	0	0	0	0	0	0	0	0
1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	0	1	2	2	1	1	1	1	1	1	2	1
2	1	2	1	2	1	1	1	1	1	1	1	2	2	2
1	1	1	1	0	1	0	1	1	1	0	0	1	1	6
1	1	1	2	1	1	1	2	1	1	1	1	1	2	2
0	1	1	1	1	0	0	0	1	1	1	1	0	1	1
1	1	2	1	0	1	1	1	1	1	1	1	1	2	1
1	1	2	2	2	2	1	2	1	1	1	1	1	1	1
1	1	0	1	1	1	1	1	1	1	1	1	1	2	1
2	1	1	1	0	1	1	1	1	1	0	1	2	2	1
1	2	1	1	1	4	2	1	0	2	1	2	1	4	3
0	1	1	1	1	3	0	0	0	1	1	1	1	4	2
3	2	1	3	1	2	2	2	2	2	1	2	3	4	2
1	1	1	2	1	2	0	1	1	0	1	1	1	4	1
2	1	3	2	1	1	3	2	1	1	1	1	2	2	2
1	2	1	1	1	1	2	1	1	1	1	1	1	3	3
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	2	1	1	1	4	1	1	1	1	1	2	2	2
2	1	2	2	1	2	1	2	1	1	0	1	2	2	2
4	1	2	4	2	2	4	3	1	2	2	2	4	6	4
0	1	1	0	0	2	0	0	0	1	0	0	0	0	0
1	1	1	2	1	1	1	1	1	1	1	1	1	3	1
1	1	1	1	2	1	1	1	1	1	1	1	1	4	1
1	1	2	1	0	1	2	1	1	1	1	0	1	2	1
1	1	1	1	0	1	1	1	1	1	1	1	1	2	1
2	4	3	3	1	3	6	5	3	3	3	2	3	4	4
1	1	2	1	0	1	1	1	0	1	1	1	1	2	1
0	1	0	0	0	0	0	0	1	0	1	1	0	0	0
1	2	2	5	1	4	3	3	3	2	4	0	1	14	6
1	1	1	1	0	1	1	1	1	1	1	1	1	2	1
1	1	1	1	2	1	1	1	1	1	0	1	1	2	3
2	1	3	2	2	3	4	3	6	2	1	3	2	2	2
1	1	1	1	0	1	1	1	1	1	1	0	1	1	1
1	1	2	2	1	2	3	1	1	1	1	1	1	3	2
2	1	1	2	1	1	1	1	1	1	1	1	2	2	1
1	1	1	0	1	2	3	2	0	1	1	1	1	3	2
1	1	1	2	3	1	2	1	1	1	2	2	2	2	2
1	1	1	1	1	0	1	1	1	1	1	2	1	4	1
1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	0	2	1	1	1	1	1	1	1	1	2	2
1	1	1	2	3	2	2	1	1	1	1	1	1	7	2
1	1	1	2	1	1	1	0	1	1	1	1	1	4	3
3	2	2	1	1	2	4	1	2	2	2	1	3	9	3
1	1	1	2	2	1	5	2	1	2	1	1	2	3	1
1	1	1	1	1	0	1	1	1	1	1	1	0	0	1
1	1	1	2	2	0	4	1	1	1	1	1	1	3	2
1	1	3	2	1	1	1	1	1	1	0	1	1	2	2
1	1	1	1	2	1	1	1	1	1	2	1	1	1	3
2	1	2	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	2	1	2	2	1	1	1	1	1	2	1	2
1	5	6	1	4	4	2	2	5	6	2	1	1	19	3
1	2	1	1	2	1	0	1	1	1	0	1	1	4	1
2	1	2	1	0	2	1	1	2	2	2	2	2	2	4
1	1	1	2	1	2	2	2	2	2	2	1	1	3	2
2	1	1	2	1	1	2	2	2	2	1	0	3	2	2
2	1	1	1	1	1	3	2	1	2	1	1	2	4	4
1	1	2	1	2	1	0	1	1	1	1	1	1	5	3
2	1	1	2	0	1	1	1	1	1	1	1	2	5	2
3	1	1	1	1	1	2	1	1	1	1	2	2	3	2
1	2	1	1	1	1	0	1	1	1	1	1	1	2	1
1	1	1	1	1	2	1	1	2	1	1	1	1	1	2
1	1	1	1	1	1	1	1	1	2	1	1	1	3	3
1	1	1	1	1	1	1	1	2	1	1	1	1	2	1
1	1	1	1	0	1	0	1	1	1	1	0	1	3	1
1	1	2	2	1	1	1	1	1	1	0	1	1	2	3
2	1	1	1	0	0	1	1	1	1	0	0	2	5	2
1	1	1	1	1	2	2	1	1	1	1	1	1	2	2
1	1	1	1	2	1	2	2	2	1	1	2	1	1	3
1	1	1	2	1	2	1	1	1	1	1	0	1	1	2
1	1	1	2	0	2	3	2	2	2	1	2	1	4	3
1	1	2	1	1	1	1	1	1	1	1	1	1	1	2
1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
1	1	1	1	1	2	0	1	1	1	1	2	1	2	2
1	1	1	1	1	2	1	1	1	1	1	1	1	3	2
2	1	2	3	3	1	1	0	1	1	1	2	2	3	4
1	1	1	2	1	1	1	1	1	1	1	1	1	4	2
1	1	2	1	1	2	2	1	1	1	1	1	1	1	2
1	2	0	1	0	0	1	1	1	1	1	1	1	2	1
1	1	1	0	0	1	0	1	1	1	0	1	1	1	1
1	1	2	2	1	1	2	2	0	1	1	1	1	2	2
1	1	1	1	1	1	2	2	1	1	0	1	1	6	1
0	1	1	1	1	0	1	1	1	0	1	1	0	2	2
2	1	1	1	1	1	2	2	3	1	1	1	1	2	1
2	1	1	1	2	2	1	1	1	1	1	1	2	2	4
1	1	1	1	1	1	0	2	1	1	1	1	1	2	1
1	1	2	1	1	0	1	1	1	1	1	1	1	2	3
5	1	10	4	5	2	2	3	2	2	1	2	4	21	10
2	2	0	2	0	2	2	2	1	1	1	1	2	3	2
2	1	2	3	2	2	4	4	3	3	2	3	2	10	4
1	1	1	0	0	1	0	0	1	0	0	0	1	0	0
1	1	1	1	1	1	1	1	1	1	1	1	1	2	2
1	2	3	1	1	1	1	1	1	2	1	0	1	1	1
1	1	1	1	0	1	3	1	1	1	1	1	1	2	2
2	1	2	1	3	1	1	1	1	1	1	1	2	1	2
1	1	2	1	0	0	2	2	1	1	2	1	1	4	2
2	2	1	0	3	2	1	0	0	0	1	2	2	2	2
1	1	1	1	1	1	0	1	1	1	1	1	1	2	1
3	1	1	2	2	1	4	3	1	2	1	2	3	9	4
2	1	2	2	1	0	5	4	1	2	1	2	2	4	3
3	2	4	4	4	4	5	4	3	2	2	3	4	6	4
1	1	1	1	3	1	2	1	1	1	1	1	1	1	1
1	1	1	2	1	1	3	2	1	1	2	1	1	3	2
2	1	1	2	2	1	2	1	1	1	1	1	2	3	2
1	1	0	0	2	1	2	1	1	1	1	1	1	1	1
1	1	1	1	0	0	1	1	1	1	1	0	1	1	1
1	1	1	2	1	1	1	1	1	1	1	1	1	2	2
1	1	1	0	0	0	18	0	0	3	6	0	0	0	3
0	1	3	1	1	1	2	1	1	1	1	2	1	3	2
1	1	1	0	1	2	1	1	1	1	1	2	1	2	0
3	1	2	2	2	2	4	3	3	3	3	3	3	5	4
1	1	2	1	0	1	1	1	1	1	1	1	1	3	4
2	1	1	2	2	2	2	1	1	1	1	2	1	6	3
1	1	1	1	1	1	1	1	1	1	1	2	1	2	2
2	1	1	3	1	1	2	2	1	2	2	1	2	6	2
1	1	1	1	1	0	0	1	1	1	1	1	1	1	2
1	1	1	1	0	1	1	1	1	1	1	1	1	1	2
1	1	1	1	2	1	1	1	1	1	1	1	1	2	1
1	2	3	1	2	1	2	2	4	2	1	1	1	2	3
1	1	1	3	0	1	2	1	1	1	1	1	1	1	2
1	1	3	1	1	0	2	1	1	1	1	1	1	1	2
1	1	2	2	1	3	0	2	2	1	1	2	1	3	4
2	2	3	2	2	2	2	2	2	1	3	1	2	7	3
1	1	1	1	0	0	1	1	1	1	1	1	1	2	1
1	1	1	1	1	2	2	1	1	1	1	1	1	3	1
1	1	2	1	1	1	2	1	1	1	1	1	1	3	1
1	1	1	1	0	1	2	2	1	1	1	1	1	3	2
1	1	1	3	0	1	1	1	1	1	1	1	1	3	1
1	1	1	1	0	2	3	2	0	2	1	3	1	4	4
1	1	0	1	1	1	1	1	1	1	1	0	1	5	2
2	1	1	1	1	1	1	1	0	1	1	1	2	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	2	2
2	1	2	1	3	1	1	1	1	1	1	1	1	3	2
0	1	0	1	1	2	2	1	1	1	1	1	0	4	2
1	1	1	1	0	1	1	1	1	1	1	1	1	3	1
1	1	1	1	1	1	4	3	1	1	1	1	1	6	2
1	1	1	2	1	1	2	1	1	1	0	1	1	2	0
8	2	12	12	47	9	17	12	3	8	8	5	9	27	14
1	2	1	1	1	1	2	3	1	2	1	1	1	2	1
1	1	1	1	1	1	1	1	1	1	2	1	1	1	2
2	1	2	1	0	0	1	1	1	0	1	1	1	1	1
1	1	2	2	3	1	1	1	1	1	1	1	1	2	1
1	1	1	1	1	1	2	1	1	1	1	2	1	2	1
1	1	1	1	0	0	2	2	1	1	2	1	1	3	1
1	1	1	1	0	1	2	0	1	1	1	1	1	1	1
1	1	1	2	1	2	2	2	2	2	1	1	1	2	2
1	1	1	1	0	1	1	1	1	1	1	1	1	2	1
1	1	2	1	1	1	1	1	1	1	1	1	1	1	2
1	1	1	1	1	1	2	2	1	2	2	2	2	7	4
4	1	11	5	6	2	10	4	5	2	3	2	9	7	3
1	1	1	1	0	2	2	2	1	1	0	1	1	3	3
0	1	1	0	2	1	2	1	1	1	1	1	0	1	3
1	2	2	1	2	2	1	1	2	2	1	1	2	7	2
1	1	1	2	1	1	0	1	1	1	1	0	1	1	1
2	1	1	1	1	2	6	5	3	2	2	2	2	6	4
1	1	1	1	0	2	2	2	2	2	1	1	1	4	4
0	1	0	1	0	0	0	0	1	1	0	2	0	0	2
2	1	1	2	0	0	0	1	1	1	1	1	2	2	3
1	1	2	1	1	1	2	1	1	2	1	1	1	4	1
2	1	1	1	0	1	2	1	1	1	1	1	1	2	1
0	1	9	0	0	0	0	0	0	0	0	0	0	0	0
1	2	3	1	7	5	0	1	3	5	3	2	1	3	3
1	1	1	3	1	1	3	1	1	1	1	2	1	2	1
4	2	2	3	1	2	2	4	2	2	2	2	4	7	4
1	1	1	1	1	1	3	1	1	1	0	1	1	4	1
1	1	1	2	1	1	1	1	1	1	1	1	1	1	2
1	1	1	1	0	2	0	1	1	1	1	1	1	2	1
1	1	1	2	0	1	2	2	2	2	1	2	1	3	2
1	1	1	3	1	2	0	1	1	2	1	2	1	7	5
2	1	1	1	0	1	1	1	2	1	1	1	1	2	2
1	1	2	1	1	0	1	1	1	1	1	1	1	2	3
0	2	1	0	0	1	0	0	1	1	0	0	0	0	1
8	2	5	5	8	3	7	5	7	5	3	3	7	16	7
2	1	1	2	1	2	1	1	1	1	1	2	2	2	2
1	2	3	0	1	0	1	1	0	1	0	1	1	2	1
1	1	1	1	0	1	3	1	1	1	1	1	1	2	1
2	1	1	1	1	1	1	1	1	1	1	1	1	2	1
1	1	1	2	0	2	2	2	1	1	1	0	1	3	2
0	1	1	1	0	0	1	1	0	1	0	0	0	0	1
1	1	2	1	1	1	2	1	1	1	1	2	1	12	6
3	1	2	1	1	2	3	2	2	2	2	2	3	8	2
1	1	1	1	0	2	0	1	2	1	1	2	1	1	2
1	1	3	2	1	1	1	1	1	1	1	0	1	3	1
2	1	1	1	1	1	2	2	0	1	1	1	2	4	2
2	1	2	5	2	1	3	3	3	3	1	3	3	5	4
0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
1	1	2	3	0	1	4	1	0	1	1	1	1	0	1
1	3	1	1	0	0	1	1	1	1	1	1	1	0	2
1	1	0	1	0	0	1	0	2	1	2	0	1	2	2
2	1	1	1	2	1	2	2	1	1	1	1	2	5	2
2	1	1	1	3	2	3	2	2	1	1	1	2	2	6
2	1	1	2	2	1	1	1	1	1	2	1	2	2	3
0	1	1	2	1	1	1	1	1	1	1	0	0	0	2
3	1	1	1	0	2	4	3	2	2	2	2	3	6	4
0	1	1	1	3	2	3	2	2	1	0	1	1	1	2
1	1	1	1	0	1	1	1	1	1	1	1	1	2	1
1	1	1	1	1	1	2	2	1	1	2	1	1	1	1
1	1	2	1	2	1	0	1	1	1	1	2	1	4	2
1	1	2	6	1	1	2	2	2	2	2	1	1	8	2
1	1	0	1	1	1	3	1	1	1	1	1	1	2	1
2	3	1	3	1	2	3	2	2	2	1	2	3	5	4
1	1	2	1	1	1	1	1	1	1	1	2	1	2	1
1	1	2	1	0	2	1	1	1	1	1	1	1	6	2
1	1	2	2	2	1	2	1	2	2	1	2	1	3	3
2	1	1	2	0	1	2	2	0	2	2	2	2	3	2
0	1	1	2	1	1	4	3	5	5	2	1	1	1	7
1	2	1	1	1	1	1	1	1	1	1	0	1	1	0
1	1	1	1	0	1	1	1	1	1	1	2	1	0	2
2	1	1	1	1	2	1	1	1	1	1	1	2	4	2
0	1	2	1	1	1	2	1	0	1	2	1	0	1	1
1	1	1	1	1	0	1	1	1	1	0	1	1	5	2
1	1	1	1	1	2	2	2	1	1	1	1	1	2	2
2	2	6	2	2	3	5	2	1	2	2	2	2	9	6
1	1	1	1	1	0	1	1	1	1	1	1	1	2	1
2	2	1	1	1	1	1	1	1	1	1	1	2	3	1
1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
1	1	1	2	1	1	3	1	1	1	1	1	1	1	1
1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
2	2	1	1	0	1	1	1	1	1	1	0	2	0	3
1	1	1	1	0	1	1	1	1	1	1	1	1	3	2
2	1	1	2	1	1	1	1	1	1	1	1	2	2	1
1	1	1	1	1	1	0	1	1	1	1	1	1	2	2
13	3	12	5	16	22	11	9	31	20	8	6	13	22	60
1	1	0	4	0	1	1	1	1	1	1	1	1	2	2
1	1	1	2	1	1	1	1	1	1	0	1	1	1	3
2	1	1	1	1	1	1	1	1	1	1	1	1	4	2
1	1	1	1	2	2	3	2	1	1	2	2	1	3	2
4	3	2	2	2	4	1	1	1	2	3	2	5	1	1
2	2	4	4	1	2	0	3	5	2	4	2	2	3	4
1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
2	1	1	1	0	1	1	1	1	1	1	1	2	3	2
1	3	1	1	4	1	3	1	3	2	1	2	2	5	2
2	1	2	2	2	1	1	1	1	1	1	1	1	3	2
1	1	2	2	1	1	2	3	2	2	1	1	1	4	2
1	1	1	1	0	1	0	1	1	1	1	1	1	2	2
1	1	1	1	4	1	2	1	1	1	1	1	1	2	1
1	1	2	1	0	2	1	1	1	1	2	1	1	0	6
1	1	2	3	4	1	3	3	3	3	2	1	2	13	8
1	1	2	1	1	2	0	1	1	1	1	2	1	4	1
1	1	1	2	2	1	0	1	1	1	2	1	1	3	1
1	2	2	1	2	1	1	2	2	2	2	2	1	4	3
1	1	1	1	1	1	0	1	1	1	1	1	1	4	1
0	1	1	0	0	0	1	0	0	0	0	1	0	0	0
2	1	1	1	2	1	1	1	1	1	1	2	1	2	1
1	1	1	3	1	0	1	1	1	1	0	1	1	3	1
1	2	1	3	1	1	0	1	1	1	1	2	1	6	3
2	1	1	2	2	2	1	1	1	1	1	1	2	3	2
1	1	1	1	2	2	1	1	1	1	1	1	1	3	2
2	1	1	0	2	2	1	1	0	1	1	1	2	4	1
1	1	3	1	1	1	0	1	1	1	1	1	1	1	1
1	1	1	1	1	2	2	1	1	1	1	1	1	1	1
1	1	1	1	7	1	1	1	1	2	1	1	1	2	1
1	1	1	1	1	1	1	1	1	1	1	2	1	3	2
0	1	1	1	0	1	3	1	1	1	1	0	0	1	2
1	1	1	1	0	2	1	1	1	1	1	1	1	2	2
1	2	1	2	2	2	2	2	2	1	2	1	1	4	2
0	1	2	0	1	0	2	0	3	2	0	1	0	2	2
1	1	1	2	1	2	2	2	1	1	1	1	1	2	2
1	1	1	1	0	1	0	2	0	2	1	1	1	1	1
1	1	2	3	0	2	1	1	2	1	1	1	1	2	2
1	1	1	1	1	1	1	1	1	1	1	1	1	3	4
1	1	1	1	0	1	1	2	0	1	1	1	1	1	1
1	1	2	2	3	4	1	1	2	2	2	2	1	6	6
1	1	1	1	0	1	1	1	1	1	1	1	2	1	1
1	1	1	1	1	1	1	1	2	1	1	1	1	2	2
1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
1	1	2	1	1	1	4	1	1	2	1	1	1	2	1
1	1	1	1	1	1	1	1	1	1	2	0	1	3	1
0	1	0	0	0	0	1	1	0	0	0	0	0	0	0
3	2	4	2	3	2	2	2	1	2	2	2	3	4	4
1	1	1	1	0	0	0	0	0	2	0	1	1	0	2
1	1	1	1	0	1	0	1	1	2	1	2	2	2	1
1	1	1	2	1	1	1	1	1	1	1	1	1	2	2
1	2	2	1	0	1	3	0	1	1	2	1	1	2	1
1	1	2	2	0	0	3	1	1	0	0	1	1	5	2
4	1	1	2	1	2	1	1	1	1	1	1	2	2	2
1	1	0	2	2	0	0	0	1	1	1	0	1	2	0
1	1	2	1	1	1	1	1	1	1	1	1	1	4	1
